Meas_Num,Item,Series,Time_Stamp,Date,Time_s,Measurement_ID,Image,Intensity_Cnt_s,Normalized_Intensity_Cnt_s,Number_Acqs,Number_Unmarked_Acqs,Number_Marked_Acqs,Acqs_Unmarked,Acq_Time_s,DLS_Temp_C,Attenuation_Level,Laser_Power,Set_Temp_C,Ramp_Rate_C_min,Well,Row,Col,Configuration,Radius_nm,Amplitude,Diffusion_Coefficient_cm_s,Diameter_nm,Polydispersity_nm,PD,PD_Index,Mw_R_kDa,Baseline,SOS,Viscosity_from_Sample_Rh_cP,Lambda_1_s,Sigma_1_s,D10_nm,D50_nm,D90_nm,Span_D90_D10_D50,RMS_Error,Number_Unfiltered_Peaks_I,Number_Filtered_Peaks_I,Pre_correction_Internal_Standard_Rh_I_nm,Internal_Standard_Viscosity_I_cP,Mw_S_Da,_1_Mw_S_1_Da,Particle_Concentration_1_mL,Particle_Concentration_Calculation,Particle_Material,Particle_Shape,Particle_Core_Real_RI,Particle_Core_Imaginary_RI,Sample,Concentration_mg_mL,Mw_R_Model,dn_dc_mL_g,Conformation_Model_for_SLS,A2_mol_mL_g_2,Viscosity_Calculation_Use_Internal_Standard,Internal_Standard_Rh_nm,Internal_Standard_Rh_Range_Minimum_nm,Internal_Standard_Rh_Range_Maximum_nm,Solvent,Rfr_Idx_589nm_20C,Viscosity_cP,Temp_Model,Peak_Num,Peak_Radius_nm_I,Peak_Diameter_nm_I,Peak_Diffusion_Coefficient_cm_s_I,Peak_Mw_R_kDa_I,Peak_Pd_I,Peak_Pd_nm_I,Peak_Pd_Index_I,Peak_Intensity_I,Peak_Mass_I,Peak_Number_I,Membrane_Type,Protein_Type,Protein_Conc,Lipid_Type,Lipid_Conc,Polymer_Type,Polymer_Percentage,Buffer_Type,Buffer_Conc,pH,Salt_Conc,Polymer_Mr,Latex_Nanospheres,Experiment_ID
50,"E4 ",NULL,13:08:57,20/11/2019,2261,50,View,5.23E+06,5.23E+06,5,5,0,100,5.03316,25.0056,0,100,25,0,E4,5,4,2019-Nov-20 12:30:22,6.65739,0.0987534,3.70E-07,13.3148,1.99374,29.9478,0.299478,284.148,0.999981,0.761868,--,13255.5,9255.27,--,--,--,--,9.86E-05,4,1,--,--,--,--,--,NULL,Protein,Sphere,1.584,0,NULL,0,Globular Proteins,0.185,Sphere,0,NULL,50,25,1000,Water,1.333,0.886863,Aqueous,1,8.21716,16.4343,3.00E-07,464.992,32.3952,2.66197,0.323952,100,100,100,Pure,NULL,NULL,DMPC,0.313,DIBMA,0.1,TRIS,50,8,150,NULL,NULL,201119
51,"E5 ",NULL,13:09:38,20/11/2019,2302,51,View,5.28E+06,5.28E+06,5,5,0,100,5.03316,24.9976,0,100,25,0,E5,5,5,2019-Nov-20 12:30:22,6.64994,0.0983546,3.70E-07,13.2999,3.79576,57.0796,0.570796,283.405,1.00533,5.49197,--,5.96E-05,18426,--,--,--,--,0.000110483,4,3,--,--,--,--,--,NULL,Protein,Sphere,1.584,0,NULL,0,Globular Proteins,0.185,Sphere,0,NULL,50,25,1000,Water,1.333,0.887025,Aqueous,1,5.81535,11.6307,4.23E-07,207.078,10.1849,0.592285,0.101849,83.6874,90.9337,100,Pure,NULL,NULL,DMPC,0.313,DIBMA,0.1,TRIS,50,8,150,NULL,NULL,201119
51,"E5 ",NULL,13:09:38,20/11/2019,2302,51,View,5.28E+06,5.28E+06,5,5,0,100,5.03316,24.9976,0,100,25,0,E5,5,5,2019-Nov-20 12:30:22,6.64994,0.0983546,3.70E-07,13.2999,3.79576,57.0796,0.570796,283.405,1.00533,5.49197,--,5.96E-05,18426,--,--,--,--,0.000110483,4,3,--,--,--,--,--,NULL,Protein,Sphere,1.584,0,NULL,0,Globular Proteins,0.185,Sphere,0,NULL,50,25,1000,Water,1.333,0.887025,Aqueous,2,587.612,1175.22,4.19E-09,1.01E+07,11.5962,68.1405,0.115962,7.14547,0.466771,4.30E-07,Pure,NULL,NULL,DMPC,0.313,DIBMA,0.1,TRIS,50,8,150,NULL,NULL,201119
51,"E5 ",NULL,13:09:38,20/11/2019,2302,51,View,5.28E+06,5.28E+06,5,5,0,100,5.03316,24.9976,0,100,25,0,E5,5,5,2019-Nov-20 12:30:22,6.64994,0.0983546,3.70E-07,13.2999,3.79576,57.0796,0.570796,283.405,1.00533,5.49197,--,5.96E-05,18426,--,--,--,--,0.000110483,4,3,--,--,--,--,--,NULL,Protein,Sphere,1.584,0,NULL,0,Globular Proteins,0.185,Sphere,0,NULL,50,25,1000,Water,1.333,0.887025,Aqueous,3,9525.18,19050.4,2.58E-10,6.87E+09,35.4802,3379.55,0.354802,9.16711,8.5995,2.55E-09,Pure,NULL,NULL,DMPC,0.313,DIBMA,0.1,TRIS,50,8,150,NULL,NULL,201119
52,"E6 ",NULL,13:10:25,20/11/2019,2349,52,View,5.19E+06,5.35E+06,5,5,0,100,5.03316,24.9892,3,100,25,0,E6,5,6,2019-Nov-20 12:30:22,6.69529,0.0984302,3.67E-07,13.3906,1.95917,29.2619,0.292619,287.948,1.0001,0.827184,--,13286,9029.63,--,--,--,--,8.81E-05,4,3,--,--,--,--,--,NULL,Protein,Sphere,1.584,0,NULL,0,Globular Proteins,0.185,Sphere,0,NULL,50,25,1000,Water,1.333,0.887197,Aqueous,1,0.925315,1.85063,2.66E-06,2.80739,0,0,0,2.2276,92.2086,99.9832,Pure,NULL,NULL,DMPC,0.313,DIBMA,0.1,TRIS,50,8,150,NULL,NULL,201119
52,"E6 ",NULL,13:10:25,20/11/2019,2349,52,View,5.19E+06,5.35E+06,5,5,0,100,5.03316,24.9892,3,100,25,0,E6,5,6,2019-Nov-20 12:30:22,6.69529,0.0984302,3.67E-07,13.3906,1.95917,29.2619,0.292619,287.948,1.0001,0.827184,--,13286,9029.63,--,--,--,--,8.81E-05,4,3,--,--,--,--,--,NULL,Protein,Sphere,1.584,0,NULL,0,Globular Proteins,0.185,Sphere,0,NULL,50,25,1000,Water,1.333,0.887197,Aqueous,2,7.62185,15.2437,3.23E-07,389.963,7.49466,0.571231,0.0749466,95.4602,7.52748,0.0167554,Pure,NULL,NULL,DMPC,0.313,DIBMA,0.1,TRIS,50,8,150,NULL,NULL,201119
52,"E6 ",NULL,13:10:25,20/11/2019,2349,52,View,5.19E+06,5.35E+06,5,5,0,100,5.03316,24.9892,3,100,25,0,E6,5,6,2019-Nov-20 12:30:22,6.69529,0.0984302,3.67E-07,13.3906,1.95917,29.2619,0.292619,287.948,1.0001,0.827184,--,13286,9029.63,--,--,--,--,8.81E-05,4,3,--,--,--,--,--,NULL,Protein,Sphere,1.584,0,NULL,0,Globular Proteins,0.185,Sphere,0,NULL,50,25,1000,Water,1.333,0.887197,Aqueous,3,6616.93,13233.9,3.72E-10,2.93E+09,11.5903,766.925,0.115903,2.31218,0.263882,8.00E-13,Pure,NULL,NULL,DMPC,0.313,DIBMA,0.1,TRIS,50,8,150,NULL,NULL,201119
53,"E7 ",NULL,13:11:06,20/11/2019,2390,53,View,5.21E+06,6.13E+06,5,5,0,100,5.03316,24.9866,0,85,25,0,E7,5,7,2019-Nov-20 12:30:22,8.08054,0.116897,3.04E-07,16.1611,1.95263,24.1646,0.241646,447.103,1.00006,0.920178,--,11546.2,6480.38,--,--,--,--,9.68E-05,4,1,--,--,--,--,--,NULL,Protein,Sphere,1.584,0,NULL,0,Globular Proteins,0.185,Sphere,0,NULL,50,25,1000,Water,1.333,0.88725,Aqueous,1,9.17926,18.3585,2.68E-07,602.499,22.7925,2.09218,0.227925,100,100,100,Pure,NULL,NULL,DMPC,0.313,DIBMA,0.05,TRIS,50,8,150,NULL,NULL,201119
54,"E8 ",NULL,13:11:47,20/11/2019,2431,54,View,5.23E+06,6.16E+06,5,5,0,100,5.03316,24.9829,0,85,25,0,E8,5,8,2019-Nov-20 12:30:22,7.95489,0.115494,3.09E-07,15.9098,3.89841,49.0065,0.490065,431.005,1.00596,6.51467,--,5457.71,12563.6,--,--,--,--,0.000270799,5,3,--,--,--,--,--,NULL,Protein,Sphere,1.584,0,NULL,0,Globular Proteins,0.185,Sphere,0,NULL,50,25,1000,Water,1.333,0.887326,Aqueous,1,6.95942,13.9188,3.53E-07,315.232,12.3057,0.856408,0.123057,87.8,95.8326,100,Pure,NULL,NULL,DMPC,0.313,DIBMA,0.05,TRIS,50,8,150,NULL,NULL,201119
54,"E8 ",NULL,13:11:47,20/11/2019,2431,54,View,5.23E+06,6.16E+06,5,5,0,100,5.03316,24.9829,0,85,25,0,E8,5,8,2019-Nov-20 12:30:22,7.95489,0.115494,3.09E-07,15.9098,3.89841,49.0065,0.490065,431.005,1.00596,6.51467,--,5457.71,12563.6,--,--,--,--,0.000270799,5,3,--,--,--,--,--,NULL,Protein,Sphere,1.584,0,NULL,0,Globular Proteins,0.185,Sphere,0,NULL,50,25,1000,Water,1.333,0.887326,Aqueous,2,447.994,895.988,5.49E-09,5.38E+06,19.4685,87.2177,0.194685,7.16073,0.531376,1.75E-06,Pure,NULL,NULL,DMPC,0.313,DIBMA,0.05,TRIS,50,8,150,NULL,NULL,201119
54,"E8 ",NULL,13:11:47,20/11/2019,2431,54,View,5.23E+06,6.16E+06,5,5,0,100,5.03316,24.9829,0,85,25,0,E8,5,8,2019-Nov-20 12:30:22,7.95489,0.115494,3.09E-07,15.9098,3.89841,49.0065,0.490065,431.005,1.00596,6.51467,--,5457.71,12563.6,--,--,--,--,0.000270799,5,3,--,--,--,--,--,NULL,Protein,Sphere,1.584,0,NULL,0,Globular Proteins,0.185,Sphere,0,NULL,50,25,1000,Water,1.333,0.887326,Aqueous,3,4080.83,8161.66,6.03E-10,9.45E+08,55.3326,2258.03,0.553326,5.03929,3.63603,3.16E-08,Pure,NULL,NULL,DMPC,0.313,DIBMA,0.05,TRIS,50,8,150,NULL,NULL,201119
55,"E9 ",NULL,13:12:29,20/11/2019,2473,55,View,6.37E+06,7.50E+06,5,5,0,100,5.03316,24.9808,0,85,25,0,E9,5,9,2019-Nov-20 12:30:22,8.02468,0.11869,3.07E-07,16.0494,3.6569,45.5707,0.455707,439.905,1.00387,2.48975,--,6990.52,11434.6,--,--,--,--,0.000158111,4,2,--,--,--,--,--,NULL,Protein,Sphere,1.584,0,NULL,0,Globular Proteins,0.185,Sphere,0,NULL,50,25,1000,Water,1.333,0.887369,Aqueous,1,7.31084,14.6217,3.36E-07,353.744,10.6204,0.776439,0.106204,93.4683,99.1441,100,Pure,NULL,NULL,DMPC,0.313,DIBMA,0.05,TRIS,50,8,150,NULL,NULL,201119
55,"E9 ",NULL,13:12:29,20/11/2019,2473,55,View,6.37E+06,7.50E+06,5,5,0,100,5.03316,24.9808,0,85,25,0,E9,5,9,2019-Nov-20 12:30:22,8.02468,0.11869,3.07E-07,16.0494,3.6569,45.5707,0.455707,439.905,1.00387,2.48975,--,6990.52,11434.6,--,--,--,--,0.000158111,4,2,--,--,--,--,--,NULL,Protein,Sphere,1.584,0,NULL,0,Globular Proteins,0.185,Sphere,0,NULL,50,25,1000,Water,1.333,0.887369,Aqueous,2,675.551,1351.1,3.64E-09,1.41E+07,12.4485,84.0959,0.124485,6.53174,0.85592,9.72E-07,Pure,NULL,NULL,DMPC,0.313,DIBMA,0.05,TRIS,50,8,150,NULL,NULL,201119
56,"E10 ",NULL,13:13:13,20/11/2019,2517,56,View,6.27E+06,1.59E+08,5,5,0,100,5.03316,24.9903,60.4827,10,25,0,E10,5,10,2019-Nov-20 12:30:22,69.9268,0.222296,3.52E-08,139.854,22.3109,31.9062,0.319062,69706.8,0.999326,0.924165,--,1227.69,928.062,--,--,--,--,0.000539659,3,2,--,--,--,--,--,NULL,Protein,Sphere,1.584,0,NULL,0,Globular Proteins,0.185,Sphere,0,NULL,50,25,1000,Water,1.333,0.887175,Aqueous,1,10.1358,20.2716,2.43E-07,759.776,20.3368,2.0613,0.203368,1.56065,23.9949,99.2309,Pure,NULL,NULL,DMPC,0.313,DIBMA,0.01,TRIS,50,8,150,NULL,NULL,201119
56,"E10 ",NULL,13:13:13,20/11/2019,2517,56,View,6.27E+06,1.59E+08,5,5,0,100,5.03316,24.9903,60.4827,10,25,0,E10,5,10,2019-Nov-20 12:30:22,69.9268,0.222296,3.52E-08,139.854,22.3109,31.9062,0.319062,69706.8,0.999326,0.924165,--,1227.69,928.062,--,--,--,--,0.000539659,3,2,--,--,--,--,--,NULL,Protein,Sphere,1.584,0,NULL,0,Globular Proteins,0.185,Sphere,0,NULL,50,25,1000,Water,1.333,0.887175,Aqueous,2,94.3333,188.667,2.61E-08,140443,48.6225,45.8672,0.486225,98.4393,76.0051,0.769107,Pure,NULL,NULL,DMPC,0.313,DIBMA,0.01,TRIS,50,8,150,NULL,NULL,201119
57,"E11 ",NULL,13:13:53,20/11/2019,2557,57,View,5.94E+06,1.44E+08,5,5,0,100,5.03316,24.9923,72.4827,15,25,0,E11,5,11,2019-Nov-20 12:30:22,70.4588,0.230372,3.49E-08,140.918,24.3856,34.6098,0.346098,70954.1,0.999506,0.795273,--,1163.21,988.514,--,--,--,--,0.000368257,2,1,--,--,--,--,--,NULL,Protein,Sphere,1.584,0,NULL,0,Globular Proteins,0.185,Sphere,0,NULL,50,25,1000,Water,1.333,0.887134,Aqueous,1,99.5113,199.023,2.47E-08,159148,57.8632,57.5804,0.578632,100,100,100,Pure,NULL,NULL,DMPC,0.313,DIBMA,0.01,TRIS,50,8,150,NULL,NULL,201119
58,"E12 ",NULL,13:14:32,20/11/2019,2596,58,View,5.86E+06,1.36E+08,5,5,0,100,5.03316,24.9963,78.4827,20,25,0,E12,5,12,2019-Nov-20 12:30:22,70.4981,0.23662,3.49E-08,140.996,22.4777,31.8841,0.318841,71046.7,0.99988,1.04203,--,1218.34,920.152,--,--,--,--,0.000525171,4,3,--,--,--,--,--,NULL,Protein,Sphere,1.584,0,NULL,0,Globular Proteins,0.185,Sphere,0,NULL,50,25,1000,Water,1.333,0.887051,Aqueous,1,7.54164,15.0833,3.26E-07,380.428,8.5737,0.646597,0.085737,1.06152,29.3818,99.8297,Pure,NULL,NULL,DMPC,0.313,DIBMA,0.01,TRIS,50,8,150,NULL,NULL,201119
58,"E12 ",NULL,13:14:32,20/11/2019,2596,58,View,5.86E+06,1.36E+08,5,5,0,100,5.03316,24.9963,78.4827,20,25,0,E12,5,12,2019-Nov-20 12:30:22,70.4981,0.23662,3.49E-08,140.996,22.4777,31.8841,0.318841,71046.7,0.99988,1.04203,--,1218.34,920.152,--,--,--,--,0.000525171,4,3,--,--,--,--,--,NULL,Protein,Sphere,1.584,0,NULL,0,Globular Proteins,0.185,Sphere,0,NULL,50,25,1000,Water,1.333,0.887051,Aqueous,2,74.9987,149.997,3.28E-08,82116.3,38.916,29.1865,0.38916,86.9783,43.7168,0.169736,Pure,NULL,NULL,DMPC,0.313,DIBMA,0.01,TRIS,50,8,150,NULL,NULL,201119
58,"E12 ",NULL,13:14:32,20/11/2019,2596,58,View,5.86E+06,1.36E+08,5,5,0,100,5.03316,24.9963,78.4827,20,25,0,E12,5,12,2019-Nov-20 12:30:22,70.4981,0.23662,3.49E-08,140.996,22.4777,31.8841,0.318841,71046.7,0.99988,1.04203,--,1218.34,920.152,--,--,--,--,0.000525171,4,3,--,--,--,--,--,NULL,Protein,Sphere,1.584,0,NULL,0,Globular Proteins,0.185,Sphere,0,NULL,50,25,1000,Water,1.333,0.887051,Aqueous,3,405.347,810.694,6.07E-09,4.26E+06,21.9207,88.8549,0.219207,11.9602,26.9014,0.000580324,Pure,NULL,NULL,DMPC,0.313,DIBMA,0.01,TRIS,50,8,150,NULL,NULL,201119
59,"F1 ",NULL,13:15:21,20/11/2019,2645,59,View,5.23E+06,6.53E+06,5,5,0,100,5.03316,25.0009,0,80,25,0,F1,6,1,2019-Nov-20 12:30:22,5.31689,0.114328,4.63E-07,10.6338,2.29521,43.1683,0.431683,167.909,0.999969,0.588376,--,11939.9,16266,--,--,--,--,8.04E-05,3,1,--,--,--,--,--,NULL,Protein,Sphere,1.584,0,NULL,0,Globular Proteins,0.185,Sphere,0,NULL,50,25,1000,Water,1.333,0.886959,Aqueous,1,7.69434,15.3887,3.20E-07,398.697,47.6754,3.66831,0.476754,100,100,100,Pure,NULL,NULL,DMPC,0.157,DIBMA,0.5,TRIS,50,8,150,NULL,NULL,201119
60,"F2 ",NULL,13:16:01,20/11/2019,2685,60,View,5.53E+06,6.50E+06,5,5,0,100,5.03316,25.0115,0,85,25,0,F2,6,2,2019-Nov-20 12:30:22,5.35886,0.109165,4.59E-07,10.7177,2.47021,46.0959,0.460959,171.026,1.00029,0.520572,--,10147.1,17361.7,--,--,--,--,7.94E-05,3,1,--,--,--,--,--,NULL,Protein,Sphere,1.584,0,NULL,0,Globular Proteins,0.185,Sphere,0,NULL,50,25,1000,Water,1.333,0.886743,Aqueous,1,7.5581,15.1162,3.26E-07,382.375,48.7934,3.68785,0.487934,100,100,100,Pure,NULL,NULL,DMPC,0.157,DIBMA,0.5,TRIS,50,8,150,NULL,NULL,201119
61,"F3 ",NULL,13:16:45,20/11/2019,2729,61,View,5.35E+06,6.77E+06,5,5,0,100,5.03316,25.0118,21,100,25,0,F3,6,3,2019-Nov-20 12:30:22,5.35444,0.122463,4.60E-07,10.7089,2.51851,47.0359,0.470359,170.696,1.00073,0.631398,--,9537.2,17786.5,--,--,--,--,9.56E-05,2,1,--,--,--,--,--,NULL,Protein,Sphere,1.584,0,NULL,0,Globular Proteins,0.185,Sphere,0,NULL,50,25,1000,Water,1.333,0.886736,Aqueous,1,7.06507,14.1301,3.48E-07,326.544,42.664,3.01424,0.42664,100,100,100,Pure,NULL,NULL,DMPC,0.157,DIBMA,0.5,TRIS,50,8,150,NULL,NULL,201119
62,"F4 ",NULL,13:17:26,20/11/2019,2770,62,View,3.22E+06,3.22E+06,5,5,0,100,5.03316,25.0099,0,100,25,0,F4,6,4,2019-Nov-20 12:30:22,5.53596,0.112295,4.45E-07,11.0719,2.21065,39.9326,0.399326,184.545,0.999879,2.50342,--,12962.6,14412.2,--,--,--,--,9.89E-05,4,1,--,--,--,--,--,NULL,Protein,Sphere,1.584,0,NULL,0,Globular Proteins,0.185,Sphere,0,NULL,50,25,1000,Water,1.333,0.886774,Aqueous,1,7.36726,14.7345,3.34E-07,360.165,25.695,1.89302,0.25695,100,100,100,Pure,NULL,NULL,DMPC,0.157,DIBMA,0.1,TRIS,50,8,150,NULL,NULL,201119
63,"F5 ",NULL,13:18:08,20/11/2019,2812,63,View,3.27E+06,3.27E+06,5,5,0,100,5.03316,25.0032,0,100,25,0,F5,6,5,2019-Nov-20 12:30:22,5.49711,0.112662,4.48E-07,10.9942,2.22068,40.3973,0.403973,181.529,0.999858,2.48078,--,12855.2,14681.7,--,--,--,--,0.000112479,3,1,--,--,--,--,--,NULL,Protein,Sphere,1.584,0,NULL,0,Globular Proteins,0.185,Sphere,0,NULL,50,25,1000,Water,1.333,0.886911,Aqueous,1,7.603,15.206,3.24E-07,387.71,34.1784,2.59858,0.341784,100,100,100,Pure,NULL,NULL,DMPC,0.157,DIBMA,0.1,TRIS,50,8,150,NULL,NULL,201119
64,"F6 ",NULL,13:18:49,20/11/2019,2853,64,View,3.34E+06,3.34E+06,5,5,0,100,5.03316,24.9949,0,100,25,0,F6,6,6,2019-Nov-20 12:30:22,5.59928,0.11251,4.39E-07,11.1986,2.37535,42.4225,0.424225,189.522,1.0008,2.38465,--,11704.1,15159,--,--,--,--,0.000111397,3,1,--,--,--,--,--,NULL,Protein,Sphere,1.584,0,NULL,0,Globular Proteins,0.185,Sphere,0,NULL,50,25,1000,Water,1.333,0.88708,Aqueous,1,6.58381,13.1676,3.74E-07,276.855,15.4259,1.01561,0.154259,100,100,100,Pure,NULL,NULL,DMPC,0.157,DIBMA,0.1,TRIS,50,8,150,NULL,NULL,201119
65,"F7 ",NULL,13:19:37,20/11/2019,2901,65,View,3.24E+06,3.24E+06,5,5,0,100,5.03316,24.9867,0,100,25,0,F7,6,7,2019-Nov-20 12:30:22,7.86727,0.116288,3.13E-07,15.7345,4.49061,57.0796,0.570796,419.979,1.01075,25.7011,--,0.0119409,15570.3,--,--,--,--,0.000234719,4,2,--,--,--,--,--,NULL,Protein,Sphere,1.584,0,NULL,0,Globular Proteins,0.185,Sphere,0,NULL,50,25,1000,Water,1.333,0.887249,Aqueous,1,5.82697,11.6539,4.22E-07,208.047,15.7347,0.916855,0.157347,80.9154,99.4082,100,Pure,NULL,NULL,DMPC,0.157,DIBMA,0.05,TRIS,50,8,150,NULL,NULL,201119
65,"F7 ",NULL,13:19:37,20/11/2019,2901,65,View,3.24E+06,3.24E+06,5,5,0,100,5.03316,24.9867,0,100,25,0,F7,6,7,2019-Nov-20 12:30:22,7.86727,0.116288,3.13E-07,15.7345,4.49061,57.0796,0.570796,419.979,1.01075,25.7011,--,0.0119409,15570.3,--,--,--,--,0.000234719,4,2,--,--,--,--,--,NULL,Protein,Sphere,1.584,0,NULL,0,Globular Proteins,0.185,Sphere,0,NULL,50,25,1000,Water,1.333,0.887249,Aqueous,2,251.993,503.986,9.76E-09,1.40E+06,13.0785,32.9568,0.130785,19.0846,0.591836,5.76E-06,Pure,NULL,NULL,DMPC,0.157,DIBMA,0.05,TRIS,50,8,150,NULL,NULL,201119
66,"F8 ",NULL,13:20:19,20/11/2019,2943,66,View,3.18E+06,3.18E+06,5,5,0,100,5.03316,24.984,0,100,25,0,F8,6,8,2019-Nov-20 12:30:22,6.26031,0.11108,3.93E-07,12.5206,3.3425,53.3919,0.533919,246.067,1.00056,2.51507,--,3614.7,17815.7,--,--,--,--,9.52E-05,6,3,--,--,--,--,--,NULL,Protein,Sphere,1.584,0,NULL,0,Globular Proteins,0.185,Sphere,0,NULL,50,25,1000,Water,1.333,0.887304,Aqueous,1,7.59637,15.1927,3.24E-07,386.919,27.1252,2.06053,0.271252,95.4742,99.6152,100,Pure,NULL,NULL,DMPC,0.157,DIBMA,0.05,TRIS,50,8,150,NULL,NULL,201119
66,"F8 ",NULL,13:20:19,20/11/2019,2943,66,View,3.18E+06,3.18E+06,5,5,0,100,5.03316,24.984,0,100,25,0,F8,6,8,2019-Nov-20 12:30:22,6.26031,0.11108,3.93E-07,12.5206,3.3425,53.3919,0.533919,246.067,1.00056,2.51507,--,3614.7,17815.7,--,--,--,--,9.52E-05,6,3,--,--,--,--,--,NULL,Protein,Sphere,1.584,0,NULL,0,Globular Proteins,0.185,Sphere,0,NULL,50,25,1000,Water,1.333,0.887304,Aqueous,2,130.786,261.572,1.88E-08,301655,19.5452,25.5625,0.195452,2.62546,0.0821396,9.71E-06,Pure,NULL,NULL,DMPC,0.157,DIBMA,0.05,TRIS,50,8,150,NULL,NULL,201119
66,"F8 ",NULL,13:20:19,20/11/2019,2943,66,View,3.18E+06,3.18E+06,5,5,0,100,5.03316,24.984,0,100,25,0,F8,6,8,2019-Nov-20 12:30:22,6.26031,0.11108,3.93E-07,12.5206,3.3425,53.3919,0.533919,246.067,1.00056,2.51507,--,3614.7,17815.7,--,--,--,--,9.52E-05,6,3,--,--,--,--,--,NULL,Protein,Sphere,1.584,0,NULL,0,Globular Proteins,0.185,Sphere,0,NULL,50,25,1000,Water,1.333,0.887304,Aqueous,3,1006,2011.99,2.45E-09,3.57E+07,26.87,270.312,0.2687,1.90037,0.302676,6.96E-08,Pure,NULL,NULL,DMPC,0.157,DIBMA,0.05,TRIS,50,8,150,NULL,NULL,201119
67,"F9 ",NULL,13:21:00,20/11/2019,2984,67,View,3.17E+06,3.17E+06,5,5,0,100,5.03316,24.9839,0,100,25,0,F9,6,9,2019-Nov-20 12:30:22,6.23552,0.11212,3.94E-07,12.471,2.96844,47.6054,0.476054,243.793,1.00016,2.66659,--,7846.35,15479.5,--,--,--,--,0.000111117,5,2,--,--,--,--,--,NULL,Protein,Sphere,1.584,0,NULL,0,Globular Proteins,0.185,Sphere,0,NULL,50,25,1000,Water,1.333,0.887305,Aqueous,1,7.7661,15.5322,3.17E-07,407.452,25.8083,2.0043,0.258083,96.599,99.9129,100,Pure,NULL,NULL,DMPC,0.157,DIBMA,0.05,TRIS,50,8,150,NULL,NULL,201119
67,"F9 ",NULL,13:21:00,20/11/2019,2984,67,View,3.17E+06,3.17E+06,5,5,0,100,5.03316,24.9839,0,100,25,0,F9,6,9,2019-Nov-20 12:30:22,6.23552,0.11212,3.94E-07,12.471,2.96844,47.6054,0.476054,243.793,1.00016,2.66659,--,7846.35,15479.5,--,--,--,--,0.000111117,5,2,--,--,--,--,--,NULL,Protein,Sphere,1.584,0,NULL,0,Globular Proteins,0.185,Sphere,0,NULL,50,25,1000,Water,1.333,0.887305,Aqueous,2,169.031,338.061,1.46E-08,549759,14.5494,24.5929,0.145494,3.40097,0.0871124,4.01E-06,Pure,NULL,NULL,DMPC,0.157,DIBMA,0.05,TRIS,50,8,150,NULL,NULL,201119
68,"F10 ",NULL,13:21:39,20/11/2019,3023,68,View,5.28E+06,1.51E+07,5,5,0,100,5.03316,24.9898,0,35,25,0,F10,6,10,2019-Nov-20 12:30:22,19.7597,0.167264,1.25E-07,39.5194,5.14077,26.0164,0.260164,3622.81,1.00063,0.680321,--,4653.47,2795.87,--,--,--,--,0.00019162,3,1,--,--,--,--,--,NULL,Protein,Sphere,1.584,0,NULL,0,Globular Proteins,0.185,Sphere,0,NULL,50,25,1000,Water,1.333,0.887185,Aqueous,1,21.6085,43.2171,1.14E-07,4466.17,33.9362,7.33311,0.339362,100,100,100,Pure,NULL,NULL,DMPC,0.157,DIBMA,0.01,TRIS,50,8,150,NULL,NULL,201119
69,"F11 ",NULL,13:22:19,20/11/2019,3063,69,View,5.36E+06,1.53E+07,5,5,0,100,5.03316,24.9905,0,35,25,0,F11,6,11,2019-Nov-20 12:30:22,19.384,0.162491,1.27E-07,38.768,4.84212,24.98,0.2498,3463.68,1.00061,0.664112,--,4784.44,2766.67,--,--,--,--,0.00020168,5,2,--,--,--,--,--,NULL,Protein,Sphere,1.584,0,NULL,0,Globular Proteins,0.185,Sphere,0,NULL,50,25,1000,Water,1.333,0.88717,Aqueous,1,19.6328,39.2655,1.25E-07,3568.59,22.5998,4.43698,0.225998,97.2408,97.3172,99.9998,Pure,NULL,NULL,DMPC,0.157,DIBMA,0.01,TRIS,50,8,150,NULL,NULL,201119
69,"F11 ",NULL,13:22:19,20/11/2019,3063,69,View,5.36E+06,1.53E+07,5,5,0,100,5.03316,24.9905,0,35,25,0,F11,6,11,2019-Nov-20 12:30:22,19.384,0.162491,1.27E-07,38.768,4.84212,24.98,0.2498,3463.68,1.00061,0.664112,--,4784.44,2766.67,--,--,--,--,0.00020168,5,2,--,--,--,--,--,NULL,Protein,Sphere,1.584,0,NULL,0,Globular Proteins,0.185,Sphere,0,NULL,50,25,1000,Water,1.333,0.88717,Aqueous,2,382.359,764.719,6.43E-09,3.71E+06,21.3842,81.7645,0.213842,2.75921,2.68282,0.000227419,Pure,NULL,NULL,DMPC,0.157,DIBMA,0.01,TRIS,50,8,150,NULL,NULL,201119
70,"F12 ",NULL,13:22:59,20/11/2019,3103,70,View,6.05E+06,1.51E+07,5,5,0,100,5.03316,24.9928,0,40,25,0,F12,6,12,2019-Nov-20 12:30:22,19.5802,0.15877,1.26E-07,39.1604,6.48704,33.1306,0.331306,3546.28,1.0036,0.819556,--,4299.55,3423.02,--,--,--,--,0.000205335,5,2,--,--,--,--,--,NULL,Protein,Sphere,1.584,0,NULL,0,Globular Proteins,0.185,Sphere,0,NULL,50,25,1000,Water,1.333,0.887125,Aqueous,1,18.6892,37.3785,1.32E-07,3180.16,25.2695,4.72268,0.252695,97.6542,96.9356,99.9999,Pure,NULL,NULL,DMPC,0.157,DIBMA,0.01,TRIS,50,8,150,NULL,NULL,201119
